Name,BioProject,BioSample,SRA,Assembly,Collection
MMMOSAM:6051c551-6ba7-44da-8318-85a5959cbba0,PRJNA604975,SAMN18257373,SRR13993336,NA,Oxford
MMMOSAM:246f4d4c-aa87-4cf1-ad96-8b37f4e5712c,PRJNA604975,SAMN18263003,SRR13993337,NA,Oxford
MMMOSAM:2446b515-1a35-42c2-a26f-5427d6c13a5c,PRJNA604975,SAMN18263004,SRR13993338,NA,Oxford
MMMOSAM:5fd4369c-4cd4-47ba-b79d-507fb8213bfc,PRJNA604975,SAMN18257377,SRR13993339,NA,Oxford
MMMOSAM:5fa9527f-7943-4b75-8a74-edaefdafa0ec,PRJNA604975,SAMN18257378,SRR13993340,NA,Oxford
MMMOSAM:24363e1c-5198-4578-9d63-b4ffd642ffa1,PRJNA604975,SAMN18263005,SRR13993341,NA,Oxford
MMMOSAM:23e935f2-7f98-4ff4-be2e-fab08222699e,PRJNA604975,SAMN18263007,SRR13993342,NA,Oxford
MMMOSAM:23e0f82b-fc03-4c5a-b956-b689ca905aac,PRJNA604975,SAMN18263008,SRR13993343,NA,Oxford
MMMOSAM:5f41f264-cfc7-4a84-9e20-13c535c90532,PRJNA604975,SAMN18257382,SRR13993344,NA,Oxford
MMMOSAM:5f3fabb1-de75-46c9-b5e2-8ba55d5f3bf6,PRJNA604975,SAMN18257383,SRR13993345,NA,Oxford
MMMOSAM:23a12793-416a-4eba-8cb9-2e0e869fe757,PRJNA604975,SAMN18263010,SRR13993346,NA,Oxford
MMMOSAM:5f2d5493-c995-48b6-a3c2-2b4d6404c091,PRJNA604975,SAMN18257385,SRR13993347,NA,Oxford
MMMOSAM:236ea5ef-da75-4808-9af0-2290be2d4b2f,PRJNA604975,SAMN18263013,SRR13993348,NA,Oxford
MMMOSAM:5f21e151-e0b8-44fc-99b9-6a3db43d77e3,PRJNA604975,SAMN18257387,SRR13993349,NA,Oxford
MMMOSAM:5f0f9829-06f3-432c-a88a-d2f6a6427288,PRJNA604975,SAMN18257388,SRR13993350,NA,Oxford
MMMOSAM:5eea0408-64dd-479c-81ce-c988b5c05a4d,PRJNA604975,SAMN18257390,SRR13993351,NA,Oxford
MMMOSAM:2341d72c-4b9b-403b-a8dc-bbbfe1356c53,PRJNA604975,SAMN18263015,SRR13993352,NA,Oxford
MMMOSAM:5ea73398-37fd-437d-ac36-dd53bf8bf9c2,PRJNA604975,SAMN18257392,SRR13993353,NA,Oxford
MMMOSAM:5ea1e8e4-ad0c-4a84-ab1c-58dd0b91f197,PRJNA604975,SAMN18257393,SRR13993354,NA,Oxford
MMMOSAM:23087e1c-a89f-4479-bd97-72f6a64a68ac,PRJNA604975,SAMN18263017,SRR13993355,NA,Oxford
MMMOSAM:2304bdef-adc1-47f8-acfa-1c211c785cc7,PRJNA604975,SAMN18263018,SRR13993356,NA,Oxford
MMMOSAM:23028809-3a10-4bbd-b278-0bb3d95a0fdf,PRJNA604975,SAMN18263019,SRR13993357,NA,Oxford
MMMOSAM:5db2d789-a371-4091-8882-599978a05c51,PRJNA604975,SAMN18257397,SRR13993358,NA,Oxford
MMMOSAM:5dabef00-8bac-4f0e-a685-4d0d987f3335,PRJNA604975,SAMN18257398,SRR13993359,NA,Oxford
MMMOSAM:22f34ef1-b14a-48ff-af68-2bd757983b75,PRJNA604975,SAMN18263020,SRR13993360,NA,Oxford
MMMOSAM:5d6de9e9-0221-4957-8253-ffaf169b670c,PRJNA604975,SAMN18257400,SRR13993361,NA,Oxford
MMMOSAM:ca135562-87b7-4945-9f72-b7005d246853,PRJNA604975,SAMN18254413,SRR13993362,NA,Oxford
MMMOSAM:c9d570b1-b9cc-4d5e-b3c1-e90ce21c3dc0,PRJNA604975,SAMN18254416,SRR13993363,NA,Oxford
MMMOSAM:c9765d26-f53e-4a70-9cc5-804b5dc5009f,PRJNA604975,SAMN18254417,SRR13993364,NA,Oxford
MMMOSAM:c95e5a5a-14a8-4f41-9ac1-6b460bb0c510,PRJNA604975,SAMN18254418,SRR13993365,NA,Oxford
MMMOSAM:c91c5cd4-0688-416d-a7bb-d6f39cd59459,PRJNA604975,SAMN18254421,SRR13993366,NA,Oxford
MMMOSAM:c9054639-cccb-4d42-87f0-44c28eb7e1cc,PRJNA604975,SAMN18254423,SRR13993367,NA,Oxford
MMMOSAM:c868041a-5d88-4e3b-8e39-587f0137eb2b,PRJNA604975,SAMN18254426,SRR13993368,NA,Oxford
MMMOSAM:c863bd2d-64ef-4613-969b-06da92d5711f,PRJNA604975,SAMN18254428,SRR13993369,NA,Oxford
MMMOSAM:c800ac55-8a89-4f53-aaa5-505aa02d5b02,PRJNA604975,SAMN18254431,SRR13993370,NA,Oxford
MMMOSAM:c7fe3448-07ba-4211-aa34-1fcb6e81ad16,PRJNA604975,SAMN18254433,SRR13993371,NA,Oxford
MMMOSAM:c76fc701-1f30-47a0-9522-830e4c0322f8,PRJNA604975,SAMN18254436,SRR13993372,NA,Oxford
MMMOSAM:c761cd38-bb04-417f-8035-8c9d281a1e85,PRJNA604975,SAMN18254438,SRR13993373,NA,Oxford
MMMOSAM:c6e045d2-2c75-4558-b93c-e25cb305176f,PRJNA604975,SAMN18254441,SRR13993374,NA,Oxford
MMMOSAM:c6cf5f8b-1299-4d13-adf8-fbe8aaae6dc0,PRJNA604975,SAMN18254443,SRR13993375,NA,Oxford
MMMOSAM:c6068892-1a04-465c-8c85-02ecee689d9c,PRJNA604975,SAMN18254446,SRR13993376,NA,Oxford
MMMOSAM:c5d035b2-071b-4664-955b-f4215fac2518,PRJNA604975,SAMN18254448,SRR13993377,NA,Oxford
MMMOSAM:c595cee0-a310-4c30-a6cb-caf0f8ceb3e8,PRJNA604975,SAMN18254451,SRR13993378,NA,Oxford
MMMOSAM:c564ac22-eade-4867-8ad7-e98ce35c0358,PRJNA604975,SAMN18254453,SRR13993379,NA,Oxford
MMMOSAM:c5398245-2269-43dd-9bc1-5c73a6529e75,PRJNA604975,SAMN18254456,SRR13993380,NA,Oxford
MMMOSAM:c4f25b8e-cf31-4442-ae05-fd1767ab132f,PRJNA604975,SAMN18254458,SRR13993381,NA,Oxford
MMMOSAM:c4a1b46a-c22e-4ab7-b9fe-f9b48a0a4ec9,PRJNA604975,SAMN18254461,SRR13993382,NA,Oxford
MMMOSAM:c49e9c01-a093-4085-9107-d496d0d65c57,PRJNA604975,SAMN18254462,SRR13993383,NA,Oxford
MMMOSAM:c449a003-8efc-4365-aed1-e884ce90d76b,PRJNA604975,SAMN18254463,SRR13993384,NA,Oxford
MMMOSAM:c410fbc7-2fb3-4e06-b703-c30560164369,PRJNA604975,SAMN18254466,SRR13993385,NA,Oxford
MMMOSAM:c388b4cf-c91a-4090-9d2f-80e9cba71f9c,PRJNA604975,SAMN18254470,SRR13993386,NA,Oxford
MMMOSAM:c381210e-f3f0-4877-9a7c-e6e866c4ffe7,PRJNA604975,SAMN18254471,SRR13993387,NA,Oxford
MMMOSAM:c36535ed-527c-4e2a-912e-9b4e4b8cdce5,PRJNA604975,SAMN18254472,SRR13993388,NA,Oxford
MMMOSAM:c32292a7-2025-4dff-a6f6-fdf636addf2e,PRJNA604975,SAMN18254475,SRR13993389,NA,Oxford
MMMOSAM:77f7615d-c9a1-42f6-988a-83be1118dbe2,PRJNA604975,SAMN18257161,SRR13993390,NA,Oxford
MMMOSAM:77f03c56-16b6-42ae-934a-ba9c909cd7b4,PRJNA604975,SAMN18257162,SRR13993391,NA,Oxford
MMMOSAM:7797fc77-73c5-4278-8657-970e2a52c0b9,PRJNA604975,SAMN18257165,SRR13993392,NA,Oxford
MMMOSAM:bf0c4780-e5f4-450b-9039-49b6e42539b8,PRJNA604975,SAMN18254517,SRR13993393,NA,Oxford
MMMOSAM:befaa536-3d11-4e29-a644-c3a714d1a341,PRJNA604975,SAMN18254518,SRR13993394,NA,Oxford
MMMOSAM:7788c24f-587e-4152-8738-339fe4fc6b6c,PRJNA604975,SAMN18257166,SRR13993395,NA,Oxford
MMMOSAM:77859495-7034-4953-a967-77f24e68cd6b,PRJNA604975,SAMN18257167,SRR13993396,NA,Oxford
MMMOSAM:776e6f4b-9800-4a3a-a5be-2122f9c83483,PRJNA604975,SAMN18257170,SRR13993397,NA,Oxford
MMMOSAM:bea4fd14-e10f-44c9-b4f9-35b97ad91608,PRJNA604975,SAMN18254522,SRR13993398,NA,Oxford
MMMOSAM:be8a48b1-88c4-49dc-8dbd-52f560b48440,PRJNA604975,SAMN18254523,SRR13993399,NA,Oxford
MMMOSAM:776089e0-9b18-4331-9559-816b9c877924,PRJNA604975,SAMN18257172,SRR13993400,NA,Oxford
MMMOSAM:76f03e3c-24e9-44a4-963a-6536944c4c4c,PRJNA604975,SAMN18257175,SRR13993401,NA,Oxford
MMMOSAM:76ed74d0-5ad3-46d3-a024-8178b8c9be5e,PRJNA604975,SAMN18257176,SRR13993402,NA,Oxford
MMMOSAM:be2703cc-b1e0-4af3-aaa3-bc968f07fb79,PRJNA604975,SAMN18254527,SRR13993403,NA,Oxford
MMMOSAM:be1c4c72-7788-4111-b393-3a21ca194f07,PRJNA604975,SAMN18254528,SRR13993404,NA,Oxford
MMMOSAM:76d7f5e3-a3b7-45fe-b131-975d210aba7b,PRJNA604975,SAMN18257177,SRR13993405,NA,Oxford
MMMOSAM:be0f4f05-2f7d-44e2-8c36-c4b7a5e45264,PRJNA604975,SAMN18254530,SRR13993406,NA,Oxford
MMMOSAM:76a86fe5-bc4f-43eb-8fac-6bbb92554bf5,PRJNA604975,SAMN18257180,SRR13993407,NA,Oxford
MMMOSAM:bdfb537a-08d8-4b6c-b896-451fae6a1060,PRJNA604975,SAMN18254532,SRR13993408,NA,Oxford
MMMOSAM:bdc8183d-dd59-4c30-9902-e83673df8d6c,PRJNA604975,SAMN18254533,SRR13993409,NA,Oxford
MMMOSAM:76a04114-730e-45ae-b011-aeeec92eb090,PRJNA604975,SAMN18257181,SRR13993410,NA,Oxford
MMMOSAM:7690bde1-98f5-4b9c-9217-0b8debe881f9,PRJNA604975,SAMN18257182,SRR13993411,NA,Oxford
MMMOSAM:767ee423-cc65-4983-a2ef-c3cb6af0a6d0,PRJNA604975,SAMN18257185,SRR13993412,NA,Oxford
MMMOSAM:bd606d79-2af3-4aed-857b-b49b96a2f094,PRJNA604975,SAMN18254537,SRR13993413,NA,Oxford
MMMOSAM:bd541d18-22fe-4692-92ba-01a06b92a71a,PRJNA604975,SAMN18254538,SRR13993414,NA,Oxford
MMMOSAM:7677fb7a-02cd-487e-92aa-7d82f9016cb8,PRJNA604975,SAMN18257186,SRR13993415,NA,Oxford
MMMOSAM:bd27376d-8a34-4ec2-8874-fdecf3625402,PRJNA604975,SAMN18254540,SRR13993416,NA,Oxford
MMMOSAM:766560c2-3aa6-4795-bd97-ee7595838c2c,PRJNA604975,SAMN18257187,SRR13993417,NA,Oxford
MMMOSAM:22db17c7-d0b6-4d4a-bfeb-4fc43fb1c870,PRJNA604975,SAMN18263023,SRR13993418,NA,Oxford
MMMOSAM:5d6574b9-1969-49bf-9cd7-d3782bc9dfab,PRJNA604975,SAMN18257402,SRR13993419,NA,Oxford
MMMOSAM:5d5678a6-d09f-46dc-8d5c-df6302329ca0,PRJNA604975,SAMN18257403,SRR13993420,NA,Oxford
MMMOSAM:22a2bd54-8853-4675-a0f6-bef021ac3b06,PRJNA604975,SAMN18263024,SRR13993421,NA,Oxford
MMMOSAM:2233c4fd-c922-4fa8-8b2a-e47069550774,PRJNA604975,SAMN18263025,SRR13993422,NA,Oxford
MMMOSAM:220ce483-8ab7-4118-be8a-f46c09a89f48,PRJNA604975,SAMN18263026,SRR13993423,NA,Oxford
MMMOSAM:5cd060e3-e1a9-4f85-bcbb-8d279f81f61e,PRJNA604975,SAMN18257407,SRR13993424,NA,Oxford
MMMOSAM:5cc1a24e-cd88-4cbd-b6a6-2b14a2bc510f,PRJNA604975,SAMN18257408,SRR13993425,NA,Oxford
MMMOSAM:21dfdb47-5c4a-4125-98e9-94f66b922494,PRJNA604975,SAMN18263027,SRR13993426,NA,Oxford
MMMOSAM:5c86edcd-9feb-40ae-8189-ae51f1228b6b,PRJNA604975,SAMN18257410,SRR13993427,NA,Oxford
MMMOSAM:21cf8da7-f812-4a70-a330-c89d8a802f05,PRJNA604975,SAMN18263028,SRR13993428,NA,Oxford
MMMOSAM:5c64dcd9-d7d1-44c6-81ea-dfc88c253fa8,PRJNA604975,SAMN18257412,SRR13993429,NA,Oxford
MMMOSAM:5c4b2647-7666-4bfe-a02c-a0c27236a2fb,PRJNA604975,SAMN18257413,SRR13993430,NA,Oxford
MMMOSAM:218e5abe-49a5-40f5-b414-6524469b8b4b,PRJNA604975,SAMN18263029,SRR13993431,NA,Oxford
MMMOSAM:21460741-aad3-46cd-a4d1-b9923582b8b3,PRJNA604975,SAMN18263030,SRR13993432,NA,Oxford
MMMOSAM:21282296-078d-4afd-9784-3e1b4b94ee5c,PRJNA604975,SAMN18263032,SRR13993433,NA,Oxford
MMMOSAM:5b96cae8-8b1d-4756-9ff5-d142b2aab6dc,PRJNA604975,SAMN18257417,SRR13993434,NA,Oxford
MMMOSAM:5b7b04f1-08ca-4f74-9237-1eabe17949e7,PRJNA604975,SAMN18257418,SRR13993435,NA,Oxford
MMMOSAM:2111efac-ec16-4387-b4c4-69388ccc87fb,PRJNA604975,SAMN18263033,SRR13993436,NA,Oxford
MMMOSAM:21105bcf-a732-412d-ab04-dfb872926f61,PRJNA604975,SAMN18263034,SRR13993437,NA,Oxford
MMMOSAM:210a940d-7002-4075-95eb-676cc83a2fc2,PRJNA604975,SAMN18263035,SRR13993438,NA,Oxford
MMMOSAM:5b1e6d3f-be30-4896-8717-77f9bd8cbf26,PRJNA604975,SAMN18257422,SRR13993439,NA,Oxford
MMMOSAM:5b1a9903-5a5b-4953-8f65-8c5e1ec4b882,PRJNA604975,SAMN18257423,SRR13993440,NA,Oxford
MMMOSAM:20d735a0-552d-49b6-8498-c9f49e9cc15f,PRJNA604975,SAMN18263037,SRR13993441,NA,Oxford
MMMOSAM:5b092dfb-04d2-49ae-a986-942c8a0efa31,PRJNA604975,SAMN18257425,SRR13993442,NA,Oxford
MMMOSAM:205cdf3b-e980-4582-86d6-68f0f73d5576,PRJNA604975,SAMN18263038,SRR13993443,NA,Oxford
MMMOSAM:5adffe86-3a8f-4d82-8b0d-bc7ff5d05458,PRJNA604975,SAMN18257427,SRR13993444,NA,Oxford
MMMOSAM:5aa1d88f-6d4c-4e58-abf7-cd0258513f75,PRJNA604975,SAMN18257428,SRR13993445,NA,Oxford
MMMOSAM:bcfa82d6-3416-48ae-9e04-e63f7eafbed9,PRJNA604975,SAMN18254542,SRR13993446,NA,Oxford
MMMOSAM:bcd7716e-726a-4551-bb61-42f10df4a507,PRJNA604975,SAMN18254543,SRR13993447,NA,Oxford
MMMOSAM:75c54b76-2c8d-40e6-8240-15bfe8741000,PRJNA604975,SAMN18257190,SRR13993448,NA,Oxford
MMMOSAM:7529fe85-a1f4-4d7d-b3e7-931310a5fc4b,PRJNA604975,SAMN18257192,SRR13993449,NA,Oxford
MMMOSAM:744d1a43-9542-4baf-a334-3afea271fd98,PRJNA604975,SAMN18257195,SRR13993450,NA,Oxford
MMMOSAM:bc82f189-419a-40e4-b039-67ce9ddd5493,PRJNA604975,SAMN18254547,SRR13993451,NA,Oxford
MMMOSAM:bc6b3851-6376-4aba-bb8d-058470acb398,PRJNA604975,SAMN18254548,SRR13993452,NA,Oxford
MMMOSAM:74433da7-d179-4b47-ae4a-a2d80f0a52e3,PRJNA604975,SAMN18257196,SRR13993453,NA,Oxford
MMMOSAM:bc116324-cdc4-44d5-82d8-e8f3107c84b7,PRJNA604975,SAMN18254550,SRR13993454,NA,Oxford
MMMOSAM:74329f1e-ec73-4138-9bdb-c3bfa4186d34,PRJNA604975,SAMN18257197,SRR13993455,NA,Oxford
MMMOSAM:bb4741e2-6d00-4635-bbb8-9acb7815c6df,PRJNA604975,SAMN18254552,SRR13993456,NA,Oxford
MMMOSAM:bb152cbb-d787-44cd-b7a9-594f7a8b7bb8,PRJNA604975,SAMN18254553,SRR13993457,NA,Oxford
MMMOSAM:73e82c40-ef69-4e54-b190-63445b7e681a,PRJNA604975,SAMN18257200,SRR13993458,NA,Oxford
MMMOSAM:bae2ea03-9b05-4aa1-a5c5-f1f83009e56c,PRJNA604975,SAMN18254555,SRR13993459,NA,Oxford
MMMOSAM:73976ae2-13ad-47d6-acd2-698e6a1ddb9f,PRJNA604975,SAMN18257202,SRR13993460,NA,Oxford
MMMOSAM:babd6b40-4a72-4b35-bf0a-e689d4962f76,PRJNA604975,SAMN18254557,SRR13993461,NA,Oxford
MMMOSAM:ba980d9a-d4a3-4348-8e4b-d0452435e894,PRJNA604975,SAMN18254558,SRR13993462,NA,Oxford
MMMOSAM:735cbefa-044b-407f-a0cb-4605273352ae,PRJNA604975,SAMN18257205,SRR13993463,NA,Oxford
MMMOSAM:ba600599-1334-442c-9d78-a09e660ff08d,PRJNA604975,SAMN18254560,SRR13993464,NA,Oxford
MMMOSAM:7321744e-2d65-4e35-a2ba-23e305ac2a61,PRJNA604975,SAMN18257207,SRR13993465,NA,Oxford
MMMOSAM:ba18242b-17f2-4e93-906f-b0230b8ce7ae,PRJNA604975,SAMN18254562,SRR13993466,NA,Oxford
MMMOSAM:b9e1e1b7-4c86-4de9-915f-d1e903246eda,PRJNA604975,SAMN18254563,SRR13993467,NA,Oxford
MMMOSAM:730d7d9e-7bfd-403c-9f81-d65f44fb2c2f,PRJNA604975,SAMN18257210,SRR13993468,NA,Oxford
MMMOSAM:b997dd4e-a843-4237-b31b-20f01f4ae4b8,PRJNA604975,SAMN18254565,SRR13993469,NA,Oxford
MMMOSAM:72f2b21a-3f40-4a59-b7d8-e8cce32ea027,PRJNA604975,SAMN18257212,SRR13993470,NA,Oxford
MMMOSAM:b91bc2ac-3e9d-426e-8507-e6e557031835,PRJNA604975,SAMN18254567,SRR13993471,NA,Oxford
MMMOSAM:b90d187d-60cc-4c90-8f7e-ddb6bc31fa25,PRJNA604975,SAMN18254568,SRR13993472,NA,Oxford
MMMOSAM:72bbcdd0-8224-4c2f-a788-92d48bf569f5,PRJNA604975,SAMN18257215,SRR13993473,NA,Oxford
MMMOSAM:1fdf9874-a588-4746-8623-bef66c99be9c,PRJNA604975,SAMN18263040,SRR13993474,NA,Oxford
MMMOSAM:5a7f9f1a-2745-4ab6-83df-0a98de4ddee2,PRJNA604975,SAMN18257430,SRR13993475,NA,Oxford
MMMOSAM:5a61f097-3cfb-4154-b3ed-6a3b40fcc866,PRJNA604975,SAMN18257432,SRR13993476,NA,Oxford
MMMOSAM:5a3541c8-1b0e-439f-a6ca-cce8ef025a63,PRJNA604975,SAMN18257433,SRR13993477,NA,Oxford
MMMOSAM:1f68928e-4463-4ae4-9011-8ea9654f1541,PRJNA604975,SAMN18263042,SRR13993478,NA,Oxford
MMMOSAM:5a0e88d0-b27f-4513-a81c-9d193df39103,PRJNA604975,SAMN18257436,SRR13993479,NA,Oxford
MMMOSAM:5a0dc3aa-7d28-4851-ba06-94e423cf1a3e,PRJNA604975,SAMN18257437,SRR13993480,NA,Oxford
MMMOSAM:1f445173-cfce-4853-b123-83117f828794,PRJNA604975,SAMN18263043,SRR13993481,NA,Oxford
MMMOSAM:1ef3d9a8-8ad3-480c-bf63-5d3c88cc7897,PRJNA604975,SAMN18263044,SRR13993482,NA,Oxford
MMMOSAM:1ed9ba5c-5d7a-405d-aed7-8457aeb82f3d,PRJNA604975,SAMN18263045,SRR13993483,NA,Oxford
MMMOSAM:598c0da9-9aff-480e-9fc2-196cd4955756,PRJNA604975,SAMN18257441,SRR13993484,NA,Oxford
MMMOSAM:597bbdd7-835a-4d43-b5ec-89ed5ef860f7,PRJNA604975,SAMN18257442,SRR13993485,NA,Oxford
MMMOSAM:1ea796dc-48bb-42ee-8f2b-06824c20a881,PRJNA604975,SAMN18263047,SRR13993486,NA,Oxford
MMMOSAM:1e805e34-e750-4b92-b475-7aee0df3eae5,PRJNA604975,SAMN18263048,SRR13993487,NA,Oxford
MMMOSAM:1e67a9ba-c68e-4231-ad57-37763f65e1c7,PRJNA604975,SAMN18263050,SRR13993488,NA,Oxford
MMMOSAM:58fb178b-2103-40b4-a8df-1f604d431bd2,PRJNA604975,SAMN18257590,SRR13993489,NA,Oxford
MMMOSAM:58f0b71f-cc6b-4cab-b47d-15e5fad03a51,PRJNA604975,SAMN18257591,SRR13993490,NA,Oxford
MMMOSAM:1e08c582-2877-4270-b7b9-57e1c492c4a1,PRJNA604975,SAMN18263052,SRR13993491,NA,Oxford
MMMOSAM:58e8d2a5-2b3a-4950-aa08-4cb1b007bb0d,PRJNA604975,SAMN18257593,SRR13993492,NA,Oxford
MMMOSAM:1dc65002-ac09-48ce-a51c-81ed226d5bb9,PRJNA604975,SAMN18263053,SRR13993493,NA,Oxford
MMMOSAM:58ca2a63-3fd7-4745-b284-f6ead48aebd9,PRJNA604975,SAMN18257595,SRR13993494,NA,Oxford
MMMOSAM:58907c22-a3bd-4520-8b8d-458df8a8ab1c,PRJNA604975,SAMN18257596,SRR13993495,NA,Oxford
MMMOSAM:1db7a130-caae-4bdb-a835-417130f7bdf3,PRJNA604975,SAMN18263054,SRR13993496,NA,Oxford
MMMOSAM:1da3b6f0-e0b6-4f45-8415-2d75fb6c4102,PRJNA604975,SAMN18263055,SRR13993497,NA,Oxford
MMMOSAM:1d4ca1ea-a518-4ac4-8a40-fb430bf90abe,PRJNA604975,SAMN18263058,SRR13993498,NA,Oxford
MMMOSAM:583539cb-f9c9-4b74-bddb-fd57940192a0,PRJNA604975,SAMN18257600,SRR13993499,NA,Oxford
MMMOSAM:581d3616-a29e-4ef3-bc78-dbce163df530,PRJNA604975,SAMN18257601,SRR13993500,NA,Oxford
MMMOSAM:1d03a754-7f3a-4329-a30d-e2c131c172d1,PRJNA604975,SAMN18263059,SRR13993501,NA,Oxford
MMMOSAM:c3031862-6b46-419a-b419-6897049468bd,PRJNA604975,SAMN18254477,SRR13993502,NA,Oxford
MMMOSAM:c2bd3042-f911-4989-a6a3-037da79f06f3,PRJNA604975,SAMN18254480,SRR13993503,NA,Oxford
MMMOSAM:c2ac38ca-6ff7-43fe-8261-6fffc42813a2,PRJNA604975,SAMN18254481,SRR13993504,NA,Oxford
MMMOSAM:c2710c35-1eec-4233-8802-a3c703893b23,PRJNA604975,SAMN18254482,SRR13993505,NA,Oxford
MMMOSAM:c212e713-7d8a-4ef1-91d9-67d819939260,PRJNA604975,SAMN18254485,SRR13993506,NA,Oxford
MMMOSAM:c164cbdc-67f3-43dc-96c3-b6f2aacedb54,PRJNA604975,SAMN18254490,SRR13993507,NA,Oxford
MMMOSAM:c134d2a7-b898-468f-bb24-8bdf6a0e987d,PRJNA604975,SAMN18254491,SRR13993508,NA,Oxford
MMMOSAM:c10fbfe3-f9dd-44c0-8ed4-cd016be57770,PRJNA604975,SAMN18254492,SRR13993509,NA,Oxford
MMMOSAM:c0e6b2a5-0408-4555-a950-7ca796240224,PRJNA604975,SAMN18254495,SRR13993510,NA,Oxford
MMMOSAM:c0c138ad-d970-4ed7-b6f5-46f966d99106,PRJNA604975,SAMN18254496,SRR13993511,NA,Oxford
MMMOSAM:c0b61632-e9d6-47bb-bdbc-c6bc2fb7e20b,PRJNA604975,SAMN18254497,SRR13993512,NA,Oxford
MMMOSAM:c038f844-7780-4ffa-ae78-f7e31b222765,PRJNA604975,SAMN18254499,SRR13993513,NA,Oxford
MMMOSAM:bfeb0a98-3879-495e-83aa-5b8057c9f9e6,PRJNA604975,SAMN18254501,SRR13993514,NA,Oxford
MMMOSAM:bfdb948f-c293-47e9-a4a3-596513851e72,PRJNA604975,SAMN18254504,SRR13993515,NA,Oxford
MMMOSAM:bfd2a62d-8c89-4458-8a1a-0169fd5d206f,PRJNA604975,SAMN18254505,SRR13993516,NA,Oxford
MMMOSAM:bfd24bb2-5d2a-46f2-b79f-f6d401424f51,PRJNA604975,SAMN18254506,SRR13993517,NA,Oxford
MMMOSAM:bf6fe35d-3beb-466d-84d5-40db68abac3e,PRJNA604975,SAMN18254509,SRR13993518,NA,Oxford
MMMOSAM:bf62b0c4-48ec-4b42-ab02-4312c7947b77,PRJNA604975,SAMN18254511,SRR13993519,NA,Oxford
MMMOSAM:bf376ee9-e4b8-4ff2-bb05-4845d1190e47,PRJNA604975,SAMN18254514,SRR13993520,NA,Oxford
MMMOSAM:bf368843-a860-4c5b-9a69-374148498519,PRJNA604975,SAMN18254515,SRR13993521,NA,Oxford
MMMOSAM:bf159b49-baf0-4c27-b4f7-68c82a6feb13,PRJNA604975,SAMN18254516,SRR13993522,NA,Oxford
MMMOSAM:bef6ba65-2f5e-41dc-979d-dd26d4c201be,PRJNA604975,SAMN18254519,SRR13993523,NA,Oxford
MMMOSAM:beccccd6-991b-4bd3-8619-7ce225e821a5,PRJNA604975,SAMN18254520,SRR13993524,NA,Oxford
MMMOSAM:bebf7d00-b8e2-4cdc-bf03-9641c50e3fd0,PRJNA604975,SAMN18254521,SRR13993525,NA,Oxford
MMMOSAM:be854e34-611f-4321-a298-6da39f690d8f,PRJNA604975,SAMN18254524,SRR13993526,NA,Oxford
MMMOSAM:be4c3bed-4f0b-47a9-b84f-d9aea52352db,PRJNA604975,SAMN18254525,SRR13993527,NA,Oxford
MMMOSAM:be3fdeb2-b85c-4dbb-8dc2-2340930f2901,PRJNA604975,SAMN18254526,SRR13993528,NA,Oxford
MMMOSAM:be109820-50ca-4620-acc4-118487626873,PRJNA604975,SAMN18254529,SRR13993529,NA,Oxford
MMMOSAM:b8e9db7a-425e-4fb1-90be-a60563124352,PRJNA604975,SAMN18254570,SRR13993530,NA,Oxford
MMMOSAM:72bb7207-f707-4c00-b0df-d227fcfab682,PRJNA604975,SAMN18257216,SRR13993531,NA,Oxford
MMMOSAM:b8cac74b-caa2-42be-8ed8-b824b9943e50,PRJNA604975,SAMN18254572,SRR13993532,NA,Oxford
MMMOSAM:b8b073c0-95a1-408e-90ff-ee156f0f3473,PRJNA604975,SAMN18254573,SRR13993533,NA,Oxford
MMMOSAM:72a056ab-3bdd-44b7-85d6-098126968f59,PRJNA604975,SAMN18257217,SRR13993534,NA,Oxford
MMMOSAM:fecb9265-8a3d-4b57-9cdb-4fc78f08c5d6,PRJNA604975,SAMN14048668,SRR11046271,NA,Oxford
MMMOSAM:f51de740-a6bf-45e2-a6dd-24ecddbef512,PRJNA604975,SAMN14048669,SRR11046272,NA,Oxford
MMMOSAM:efabc80f-22a0-47b4-8441-9beef19d88a2,PRJNA604975,SAMN14048670,SRR11046273,NA,Oxford
MMMOSAM:e487bad9-f01c-4589-8a9e-2d69b725733e,PRJNA604975,SAMN14048671,SRR11046274,NA,Oxford
MMMOSAM:d4bec54c-ee1f-4ee7-8be2-ec1a1ca1154a,PRJNA604975,SAMN14048672,SRR11046275,NA,Oxford
MMMOSAM:cf0b92bf-f38e-40bb-a106-f4a2156ace04,PRJNA604975,SAMN14048673,SRR11046276,NA,Oxford
MMMOSAM:bd95873d-728f-419a-9b15-73684adb92a5,PRJNA604975,SAMN14048674,SRR11046277,NA,Oxford
MMMOSAM:b382c8a7-1f0f-4088-ba3a-82b0e1f24008,PRJNA604975,SAMN14048675,SRR11046278,NA,Oxford
MMMOSAM:affebe3d-9f14-4c6c-b7b2-dde4281cbcd6,PRJNA604975,SAMN14048676,SRR11046279,NA,Oxford
MMMOSAM:aa8a5154-6e59-4c86-8bf1-381b7ebe6d40,PRJNA604975,SAMN14048677,SRR11046280,NA,Oxford
MMMOSAM:89b4260e-4910-4ec0-a2bf-933afedf2f11,PRJNA604975,SAMN14048678,SRR11046281,NA,Oxford
