Name,BioProject,BioSample,SRA,Assembly,Collection
eo697,PRJEB4681,SAMEA2204900,ERR435523,GCF_000005845.1,Cambridge
eo698,PRJEB4681,SAMEA2204901,ERR435524,GCF_000005845.1,Cambridge
eo808,PRJEB4681,SAMEA2204925,ERR435525,GCF_000005845.1,Cambridge
eo826,PRJEB4681,SAMEA2204937,ERR435526,GCF_000005845.1,Cambridge
eo338,PRJEB4681,SAMEA2204964,ERR435527,GCF_000005845.1,Cambridge
eo1066,PRJEB4681,SAMEA2205065,ERR435528,GCF_000005845.1,Cambridge
eo1072,PRJEB4681,SAMEA2205070,ERR435529,GCF_000005845.1,Cambridge
eo1078,PRJEB4681,SAMEA2205075,ERR435530,GCF_000005845.1,Cambridge
eo1092,PRJEB4681,SAMEA2205079,ERR435531,GCF_000005845.1,Cambridge
eo1138,PRJEB4681,SAMEA2205089,ERR435532,GCF_000005845.1,Cambridge
eo1198,PRJEB4681,SAMEA2205108,ERR435533,GCF_000005845.1,Cambridge
eo1261,PRJEB4681,SAMEA2205128,ERR435534,GCF_000005845.1,Cambridge
eo1315,PRJEB4681,SAMEA2205148,ERR435535,GCF_000005845.1,Cambridge
eo1320,PRJEB4681,SAMEA2205152,ERR435536,GCF_000005845.1,Cambridge
eo1632,PRJEB4681,SAMEA2205160,ERR435537,GCF_000005845.1,Cambridge
eo1634,PRJEB4681,SAMEA2205162,ERR435538,GCF_000005845.1,Cambridge
eo1638,PRJEB4681,SAMEA2205166,ERR435539,GCF_000005845.1,Cambridge
eo1520,PRJEB4681,SAMEA2205171,ERR435540,GCF_000005845.1,Cambridge
eo1701,PRJEB4681,SAMEA2205199,ERR435541,GCF_000005845.1,Cambridge
eo1722,PRJEB4681,SAMEA2205210,ERR435542,GCF_000005845.1,Cambridge
eo1724,PRJEB4681,SAMEA2205211,ERR435543,GCF_000005845.1,Cambridge
eo1725,PRJEB4681,SAMEA2205212,ERR435544,GCF_000005845.1,Cambridge
eo1729,PRJEB4681,SAMEA2205215,ERR435545,GCF_000005845.1,Cambridge
eo1776,PRJEB4681,SAMEA2205223,ERR435546,GCF_000005845.1,Cambridge
eo1874,PRJEB4681,SAMEA2205239,ERR435547,GCF_000005845.1,Cambridge
eo1326,PRJEB4681,SAMEA2205253,ERR435548,GCF_000005845.1,Cambridge
eo1348,PRJEB4681,SAMEA2205263,ERR435549,GCF_000005845.1,Cambridge
eo1478,PRJEB4681,SAMEA2205317,ERR435550,GCF_000005845.1,Cambridge
eo1937,PRJEB4681,SAMEA2205336,ERR435551,GCF_000005845.1,Cambridge
eo2362,PRJEB4681,SAMEA2205402,ERR435552,GCF_000005845.1,Cambridge
eo2364,PRJEB4681,SAMEA2205403,ERR435553,GCF_000005845.1,Cambridge
eo2355,PRJEB4681,SAMEA2205410,ERR435554,GCF_000005845.1,Cambridge
eo2839,PRJEB4681,SAMEA2205466,ERR435555,GCF_000005845.1,Cambridge
eo2891,PRJEB4681,SAMEA2205479,ERR435556,GCF_000005845.1,Cambridge
eo2976,PRJEB4681,SAMEA2205532,ERR435557,GCF_000005845.1,Cambridge
eo3125,PRJEB4681,SAMEA2205535,ERR435558,GCF_000005845.1,Cambridge
eo3116,PRJEB4681,SAMEA2205540,ERR435559,GCF_000005845.1,Cambridge
eo3427,PRJEB4681,SAMEA2205574,ERR435560,GCF_000005845.1,Cambridge
eo3428,PRJEB4681,SAMEA2205575,ERR435561,GCF_000005845.1,Cambridge
eo3482,PRJEB4681,SAMEA2205578,ERR435562,GCF_000005845.1,Cambridge
eo1167,PRJEB4681,SAMEA2205642,ERR435563,GCF_000005845.1,Cambridge
eo1553,PRJEB4681,SAMEA2205648,ERR435564,GCF_000005845.1,Cambridge
eo1270,PRJEB4681,SAMEA2205649,ERR435565,GCF_000005845.1,Cambridge
eo2018,PRJEB4681,SAMEA2205654,ERR435566,GCF_000005845.1,Cambridge
eo1779,PRJEB4681,SAMEA2205657,ERR435567,GCF_000005845.1,Cambridge
eo1705,PRJEB4681,SAMEA2205658,ERR435568,GCF_000005845.1,Cambridge
eo2281,PRJEB4681,SAMEA2205665,ERR435569,GCF_000005845.1,Cambridge
eo3036,PRJEB4681,SAMEA2205670,ERR435570,GCF_000005845.1,Cambridge
eo1302,PRJEB4681,SAMEA2205694,ERR435571,GCF_000005845.1,Cambridge
eo1730,PRJEB4681,SAMEA2205720,ERR435572,GCF_000005845.1,Cambridge
eo3318,PRJEB4681,SAMEA2205722,ERR435573,GCF_000005845.1,Cambridge
eo3375,PRJEB4681,SAMEA2205736,ERR435574,GCF_000005845.1,Cambridge
eo3431,PRJEB4681,SAMEA2205738,ERR435575,GCF_000005845.1,Cambridge
eo3682,PRJEB4681,SAMEA2205741,ERR435576,GCF_000005845.1,Cambridge
eo3542,PRJEB4681,SAMEA2205745,ERR435577,GCF_000005845.1,Cambridge
eo1857,PRJEB4681,SAMEA2205760,ERR435578,GCF_000005845.1,Cambridge
ECO0352,PRJEB4681,SAMEA2204570,ERR439533,GCF_000005845.1,Cambridge
ECO0363,PRJEB4681,SAMEA2204581,ERR439534,GCF_000005845.1,Cambridge
ECO0405,PRJEB4681,SAMEA2204616,ERR439535,GCF_000005845.1,Cambridge
ECO0423,PRJEB4681,SAMEA2204632,ERR439536,GCF_000005845.1,Cambridge
ECO0429,PRJEB4681,SAMEA2204636,ERR439537,GCF_000005845.1,Cambridge
eo145,PRJEB4681,SAMEA2204684,ERR439538,GCF_000005845.1,Cambridge
eo263,PRJEB4681,SAMEA2204729,ERR439539,GCF_000005845.1,Cambridge
eo313,PRJEB4681,SAMEA2204744,ERR439540,GCF_000005845.1,Cambridge
eo335,PRJEB4681,SAMEA2204755,ERR439541,GCF_000005845.1,Cambridge
eo346,PRJEB4681,SAMEA2204763,ERR439542,GCF_000005845.1,Cambridge
eo374,PRJEB4681,SAMEA2204770,ERR439543,GCF_000005845.1,Cambridge
eo466,PRJEB4681,SAMEA2204795,ERR439544,GCF_000005845.1,Cambridge
eo468,PRJEB4681,SAMEA2204797,ERR439545,GCF_000005845.1,Cambridge
eo474,PRJEB4681,SAMEA2204803,ERR439546,GCF_000005845.1,Cambridge
eo481,PRJEB4681,SAMEA2204809,ERR439547,GCF_000005845.1,Cambridge
eo482,PRJEB4681,SAMEA2204810,ERR439548,GCF_000005845.1,Cambridge
eo486,PRJEB4681,SAMEA2204814,ERR439549,GCF_000005845.1,Cambridge
eo517,PRJEB4681,SAMEA2204825,ERR439550,GCF_000005845.1,Cambridge
eo551,PRJEB4681,SAMEA2204827,ERR439551,GCF_000005845.1,Cambridge
eo554,PRJEB4681,SAMEA2204830,ERR439552,GCF_000005845.1,Cambridge
eo557,PRJEB4681,SAMEA2204833,ERR439553,GCF_000005845.1,Cambridge
eo558,PRJEB4681,SAMEA2204834,ERR439554,GCF_000005845.1,Cambridge
eo559,PRJEB4681,SAMEA2204835,ERR439555,GCF_000005845.1,Cambridge
eo567,PRJEB4681,SAMEA2204842,ERR439556,GCF_000005845.1,Cambridge
eo568,PRJEB4681,SAMEA2204843,ERR439557,GCF_000005845.1,Cambridge
ECO0649,PRJEB4681,SAMEA2204845,ERR439558,GCF_000005845.1,Cambridge
eo575,PRJEB4681,SAMEA2204849,ERR439559,GCF_000005845.1,Cambridge
eo598,PRJEB4681,SAMEA2204853,ERR439560,GCF_000005845.1,Cambridge
eo633,PRJEB4681,SAMEA2204858,ERR439561,GCF_000005845.1,Cambridge
eo636,PRJEB4681,SAMEA2204861,ERR439562,GCF_000005845.1,Cambridge
eo639,PRJEB4681,SAMEA2204865,ERR439563,GCF_000005845.1,Cambridge
ECO0687,PRJEB4681,SAMEA2204875,ERR439564,GCF_000005845.1,Cambridge
eo712,PRJEB4681,SAMEA2204904,ERR439565,GCF_000005845.1,Cambridge
eo715,PRJEB4681,SAMEA2204907,ERR439566,GCF_000005845.1,Cambridge
eo719,PRJEB4681,SAMEA2204910,ERR439567,GCF_000005845.1,Cambridge
eo813,PRJEB4681,SAMEA2204929,ERR439568,GCF_000005845.1,Cambridge
eo829,PRJEB4681,SAMEA2204938,ERR439569,GCF_000005845.1,Cambridge
eo1069,PRJEB4681,SAMEA2205067,ERR439570,GCF_000005845.1,Cambridge
eo1076,PRJEB4681,SAMEA2205073,ERR439571,GCF_000005845.1,Cambridge
eo1077,PRJEB4681,SAMEA2205074,ERR439572,GCF_000005845.1,Cambridge
eo1134,PRJEB4681,SAMEA2205085,ERR439573,GCF_000005845.1,Cambridge
eo1166,PRJEB4681,SAMEA2205096,ERR439574,GCF_000005845.1,Cambridge
eo1193,PRJEB4681,SAMEA2205103,ERR439575,GCF_000005845.1,Cambridge
eo1199,PRJEB4681,SAMEA2205109,ERR439576,GCF_000005845.1,Cambridge
eo1221,PRJEB4681,SAMEA2205120,ERR439577,GCF_000005845.1,Cambridge
eo1268,PRJEB4681,SAMEA2205133,ERR439578,GCF_000005845.1,Cambridge
eo1269,PRJEB4681,SAMEA2205134,ERR439579,GCF_000005845.1,Cambridge
eo1310,PRJEB4681,SAMEA2205143,ERR439580,GCF_000005845.1,Cambridge
eo1512,PRJEB4681,SAMEA2205156,ERR439581,GCF_000005845.1,Cambridge
eo1667,PRJEB4681,SAMEA2205175,ERR439582,GCF_000005845.1,Cambridge
eo1676,PRJEB4681,SAMEA2205184,ERR439583,GCF_000005845.1,Cambridge
eo1696,PRJEB4681,SAMEA2205193,ERR439584,GCF_000005845.1,Cambridge
eo1702,PRJEB4681,SAMEA2205200,ERR439585,GCF_000005845.1,Cambridge
eo1704,PRJEB4681,SAMEA2205202,ERR439586,GCF_000005845.1,Cambridge
eo1771,PRJEB4681,SAMEA2205217,ERR439587,GCF_000005845.1,Cambridge
eo1772,PRJEB4681,SAMEA2205218,ERR439588,GCF_000005845.1,Cambridge
eo1778,PRJEB4681,SAMEA2205225,ERR439589,GCF_000005845.1,Cambridge
eo2517,PRJEB4681,SAMEA2205234,ERR439590,GCF_000005845.1,Cambridge
eo1511,PRJEB4681,SAMEA2205242,ERR439591,GCF_000005845.1,Cambridge
eo1345,PRJEB4681,SAMEA2205260,ERR439592,GCF_000005845.1,Cambridge
eo1381,PRJEB4681,SAMEA2205266,ERR439593,GCF_000005845.1,Cambridge
eo1591,PRJEB4681,SAMEA2205289,ERR439594,GCF_000005845.1,Cambridge
eo1518,PRJEB4681,SAMEA2205319,ERR439595,GCF_000005845.1,Cambridge
eo2433,PRJEB4681,SAMEA2205416,ERR439596,GCF_000005845.1,Cambridge
eo2576,PRJEB4681,SAMEA2205435,ERR439597,GCF_000005845.1,Cambridge
eo3490,PRJEB4681,SAMEA2205584,ERR439598,GCF_000005845.1,Cambridge
eo717,PRJEB4681,SAMEA2205622,ERR439599,GCF_000005845.1,Cambridge
ECO0412,PRJEB4681,SAMEA2205625,ERR439600,GCF_000005845.1,Cambridge
ECO0296,PRJEB4681,SAMEA2205627,ERR439601,GCF_000005845.1,Cambridge
eo847,PRJEB4681,SAMEA2205629,ERR439602,GCF_000005845.1,Cambridge
eo828,PRJEB4681,SAMEA2205630,ERR439603,GCF_000005845.1,Cambridge
eo816,PRJEB4681,SAMEA2205633,ERR439604,GCF_000005845.1,Cambridge
eo807,PRJEB4681,SAMEA2205635,ERR439605,GCF_000005845.1,Cambridge
eo1178,PRJEB4681,SAMEA2205637,ERR439606,GCF_000005845.1,Cambridge
eo1172,PRJEB4681,SAMEA2205640,ERR439607,GCF_000005845.1,Cambridge
eo1568,PRJEB4681,SAMEA2205645,ERR439608,GCF_000005845.1,Cambridge
eo1262,PRJEB4681,SAMEA2205651,ERR439609,GCF_000005845.1,Cambridge
eo2080,PRJEB4681,SAMEA2205653,ERR439610,GCF_000005845.1,Cambridge
eo2378,PRJEB4681,SAMEA2205662,ERR439611,GCF_000005845.1,Cambridge
eo2377,PRJEB4681,SAMEA2205663,ERR439612,GCF_000005845.1,Cambridge
eo2133,PRJEB4681,SAMEA2205667,ERR439613,GCF_000005845.1,Cambridge
eo2859,PRJEB4681,SAMEA2205671,ERR439614,GCF_000005845.1,Cambridge
eo2636,PRJEB4681,SAMEA2205672,ERR439615,GCF_000005845.1,Cambridge
eo2598,PRJEB4681,SAMEA2205673,ERR439616,GCF_000005845.1,Cambridge
eo2578,PRJEB4681,SAMEA2205675,ERR439617,GCF_000005845.1,Cambridge
eo3536,PRJEB4681,SAMEA2205678,ERR439618,GCF_000005845.1,Cambridge
eo1570,PRJEB4681,SAMEA2205703,ERR439619,GCF_000005845.1,Cambridge
eo1598,PRJEB4681,SAMEA2205705,ERR439620,GCF_000005845.1,Cambridge
eo2975,PRJEB4681,SAMEA2205706,ERR439621,GCF_000005845.1,Cambridge
eo1175,PRJEB4681,SAMEA2205707,ERR439622,GCF_000005845.1,Cambridge
eo1099,PRJEB4681,SAMEA2205711,ERR439623,GCF_000005845.1,Cambridge
eo1935,PRJEB4681,SAMEA2205718,ERR439624,GCF_000005845.1,Cambridge
eo2640,PRJEB4681,SAMEA2205727,ERR439625,GCF_000005845.1,Cambridge
eo3423,PRJEB4681,SAMEA2205733,ERR439626,GCF_000005845.1,Cambridge
eo93,PRJEB4681,SAMEA2205748,ERR439627,GCF_000005845.1,Cambridge
eo2274,PRJEB4681,SAMEA2205753,ERR439628,GCF_000005845.1,Cambridge
ECO0018,PRJEB4681,SAMEA2204246,ERR439629,GCF_000005845.1,Cambridge
ECO0057,PRJEB4681,SAMEA2204285,ERR439630,GCF_000005845.1,Cambridge
ECO0090,PRJEB4681,SAMEA2204318,ERR439631,GCF_000005845.1,Cambridge
ECO0113,PRJEB4681,SAMEA2204341,ERR439632,GCF_000005845.1,Cambridge
ECO0115,PRJEB4681,SAMEA2204343,ERR439633,GCF_000005845.1,Cambridge
ECO0142,PRJEB4681,SAMEA2204370,ERR439634,GCF_000005845.1,Cambridge
ECO0171,PRJEB4681,SAMEA2204399,ERR439635,GCF_000005845.1,Cambridge
ECO0207,PRJEB4681,SAMEA2204426,ERR439636,GCF_000005845.1,Cambridge
ECO0292,PRJEB4681,SAMEA2204509,ERR439637,GCF_000005845.1,Cambridge
ECO0387,PRJEB4681,SAMEA2204696,ERR439638,GCF_000005845.1,Cambridge
eo312,PRJEB4681,SAMEA2204743,ERR439639,GCF_000005845.1,Cambridge
eo319,PRJEB4681,SAMEA2204750,ERR439640,GCF_000005845.1,Cambridge
eo320,PRJEB4681,SAMEA2204751,ERR439641,GCF_000005845.1,Cambridge
eo344,PRJEB4681,SAMEA2204761,ERR439642,GCF_000005845.1,Cambridge
eo373,PRJEB4681,SAMEA2204769,ERR439643,GCF_000005845.1,Cambridge
eo480,PRJEB4681,SAMEA2204808,ERR439644,GCF_000005845.1,Cambridge
eo571,PRJEB4681,SAMEA2204846,ERR439645,GCF_000005845.1,Cambridge
eo662,PRJEB4681,SAMEA2204879,ERR439646,GCF_000005845.1,Cambridge
eo884,PRJEB4681,SAMEA2204952,ERR439647,GCF_000005845.1,Cambridge
eo925,PRJEB4681,SAMEA2205012,ERR439648,GCF_000005845.1,Cambridge
eo978,PRJEB4681,SAMEA2205042,ERR439649,GCF_000005845.1,Cambridge
eo1091,PRJEB4681,SAMEA2205078,ERR439650,GCF_000005845.1,Cambridge
eo1429,PRJEB4681,SAMEA2205290,ERR439651,GCF_000005845.1,Cambridge
eo1459,PRJEB4681,SAMEA2205306,ERR439652,GCF_000005845.1,Cambridge
eo1428,PRJEB4681,SAMEA2205329,ERR439653,GCF_000005845.1,Cambridge
eo2100,PRJEB4681,SAMEA2205369,ERR439654,GCF_000005845.1,Cambridge
eo2374,PRJEB4681,SAMEA2205423,ERR439655,GCF_000005845.1,Cambridge
eo1856,PRJEB4681,SAMEA2205429,ERR439656,GCF_000005845.1,Cambridge
eo2632,PRJEB4681,SAMEA2205446,ERR439657,GCF_000005845.1,Cambridge
eo2571,PRJEB4681,SAMEA2205468,ERR439658,GCF_000005845.1,Cambridge
eo2892,PRJEB4681,SAMEA2205480,ERR439659,GCF_000005845.1,Cambridge
eo3014,PRJEB4681,SAMEA2205506,ERR439660,GCF_000005845.1,Cambridge
eo2575,PRJEB4681,SAMEA2205519,ERR439661,GCF_000005845.1,Cambridge
eo3426,PRJEB4681,SAMEA2205573,ERR439662,GCF_000005845.1,Cambridge
eo3546,PRJEB4681,SAMEA2205595,ERR439663,GCF_000005845.1,Cambridge
eo3315,PRJEB4681,SAMEA2205668,ERR439664,GCF_000005845.1,Cambridge
eo3543,PRJEB4681,SAMEA2205676,ERR439665,GCF_000005845.1,Cambridge
ECO0014,PRJEB4681,SAMEA2204242,ERR439666,GCF_000005845.1,Cambridge
ECO0015,PRJEB4681,SAMEA2204243,ERR439667,GCF_000005845.1,Cambridge
ECO0022,PRJEB4681,SAMEA2204250,ERR439668,GCF_000005845.1,Cambridge
ECO0028,PRJEB4681,SAMEA2204256,ERR439669,GCF_000005845.1,Cambridge
ECO0029,PRJEB4681,SAMEA2204257,ERR439670,GCF_000005845.1,Cambridge
ECO0031,PRJEB4681,SAMEA2204259,ERR439671,GCF_000005845.1,Cambridge
ECO0051,PRJEB4681,SAMEA2204279,ERR439672,GCF_000005845.1,Cambridge
ECO0059,PRJEB4681,SAMEA2204287,ERR439673,GCF_000005845.1,Cambridge
ECO0060,PRJEB4681,SAMEA2204288,ERR439674,GCF_000005845.1,Cambridge
ECO0063,PRJEB4681,SAMEA2204291,ERR439675,GCF_000005845.1,Cambridge
ECO0064,PRJEB4681,SAMEA2204292,ERR439676,GCF_000005845.1,Cambridge
ECO0078,PRJEB4681,SAMEA2204306,ERR439677,GCF_000005845.1,Cambridge
ECO0079,PRJEB4681,SAMEA2204307,ERR439678,GCF_000005845.1,Cambridge
ECO0082,PRJEB4681,SAMEA2204310,ERR439679,GCF_000005845.1,Cambridge
ECO0117,PRJEB4681,SAMEA2204345,ERR439680,GCF_000005845.1,Cambridge
ECO0129,PRJEB4681,SAMEA2204357,ERR439681,GCF_000005845.1,Cambridge
ECO0131,PRJEB4681,SAMEA2204359,ERR439682,GCF_000005845.1,Cambridge
ECO0143,PRJEB4681,SAMEA2204371,ERR439683,GCF_000005845.1,Cambridge
ECO0160,PRJEB4681,SAMEA2204388,ERR439684,GCF_000005845.1,Cambridge
ECO0173,PRJEB4681,SAMEA2204401,ERR439685,GCF_000005845.1,Cambridge
ECO0179,PRJEB4681,SAMEA2204407,ERR439686,GCF_000005845.1,Cambridge
ECO0310,PRJEB4681,SAMEA2204530,ERR439687,GCF_000005845.1,Cambridge
ECO0326,PRJEB4681,SAMEA2204544,ERR439688,GCF_000005845.1,Cambridge
ECO0328,PRJEB4681,SAMEA2204546,ERR439689,GCF_000005845.1,Cambridge
ECO0331,PRJEB4681,SAMEA2204549,ERR439690,GCF_000005845.1,Cambridge
ECO0333,PRJEB4681,SAMEA2204551,ERR439691,GCF_000005845.1,Cambridge
ECO0335,PRJEB4681,SAMEA2204553,ERR439692,GCF_000005845.1,Cambridge
ECO0336,PRJEB4681,SAMEA2204554,ERR439693,GCF_000005845.1,Cambridge
ECO0337,PRJEB4681,SAMEA2204555,ERR439694,GCF_000005845.1,Cambridge
ECO0340,PRJEB4681,SAMEA2204558,ERR439695,GCF_000005845.1,Cambridge
ECO0344,PRJEB4681,SAMEA2204562,ERR439696,GCF_000005845.1,Cambridge
ECO0350,PRJEB4681,SAMEA2204568,ERR439697,GCF_000005845.1,Cambridge
ECO0358,PRJEB4681,SAMEA2204576,ERR439698,GCF_000005845.1,Cambridge
ECO0383,PRJEB4681,SAMEA2204594,ERR439699,GCF_000005845.1,Cambridge
eo196,PRJEB4681,SAMEA2204705,ERR439700,GCF_000005845.1,Cambridge
eo198,PRJEB4681,SAMEA2204707,ERR439701,GCF_000005845.1,Cambridge
eo215,PRJEB4681,SAMEA2204713,ERR439702,GCF_000005845.1,Cambridge
eo231,PRJEB4681,SAMEA2204722,ERR439703,GCF_000005845.1,Cambridge
eo233,PRJEB4681,SAMEA2204723,ERR439704,GCF_000005845.1,Cambridge
eo261,PRJEB4681,SAMEA2204727,ERR439705,GCF_000005845.1,Cambridge
eo398,PRJEB4681,SAMEA2204781,ERR439706,GCF_000005845.1,Cambridge
ECO0704,PRJEB4681,SAMEA2204890,ERR439707,GCF_000005845.1,Cambridge
eo695,PRJEB4681,SAMEA2204899,ERR439708,GCF_000005845.1,Cambridge
eo699,PRJEB4681,SAMEA2204902,ERR439709,GCF_000005845.1,Cambridge
eo714,PRJEB4681,SAMEA2204906,ERR439710,GCF_000005845.1,Cambridge
ECO0737,PRJEB4681,SAMEA2204918,ERR439711,GCF_000005845.1,Cambridge
ECO0742,PRJEB4681,SAMEA2204922,ERR439712,GCF_000005845.1,Cambridge
eo810,PRJEB4681,SAMEA2204927,ERR439713,GCF_000005845.1,Cambridge
eo830,PRJEB4681,SAMEA2204939,ERR439714,GCF_000005845.1,Cambridge
eo850,PRJEB4681,SAMEA2204948,ERR439715,GCF_000005845.1,Cambridge
eo882,PRJEB4681,SAMEA2204950,ERR439716,GCF_000005845.1,Cambridge
ECO0658,PRJEB4681,SAMEA2204971,ERR439717,GCF_000005845.1,Cambridge
eo1093,PRJEB4681,SAMEA2204988,ERR439718,GCF_000005845.1,Cambridge
eo912,PRJEB4681,SAMEA2205000,ERR439719,GCF_000005845.1,Cambridge
eo951,PRJEB4681,SAMEA2205026,ERR439720,GCF_000005845.1,Cambridge
eo954,PRJEB4681,SAMEA2205029,ERR439721,GCF_000005845.1,Cambridge
eo977,PRJEB4681,SAMEA2205041,ERR439722,GCF_000005845.1,Cambridge
eo979,PRJEB4681,SAMEA2205043,ERR439723,GCF_000005845.1,Cambridge
eo1020,PRJEB4681,SAMEA2205053,ERR439724,GCF_000005845.1,Cambridge
eo2098,PRJEB4681,SAMEA2205367,ERR439725,GCF_000005845.1,Cambridge
eo2192,PRJEB4681,SAMEA2205391,ERR439726,GCF_000005845.1,Cambridge
eo2660,PRJEB4681,SAMEA2205501,ERR439727,GCF_000005845.1,Cambridge
eo3128,PRJEB4681,SAMEA2205517,ERR439728,GCF_000005845.1,Cambridge
eo2837,PRJEB4681,SAMEA2205524,ERR439729,GCF_000005845.1,Cambridge
eo3386,PRJEB4681,SAMEA2205568,ERR439730,GCF_000005845.1,Cambridge
eo3540,PRJEB4681,SAMEA2205594,ERR439731,GCF_000005845.1,Cambridge
eo1065,PRJEB4681,SAMEA2205712,ERR439732,GCF_000005845.1,Cambridge
eo1201,PRJEB4681,SAMEA2205111,ERR460494,GCF_000005845.1,Cambridge
eo928,PRJEB4681,SAMEA2271749,ERR485890,GCF_000005845.1,Cambridge
eo378,PRJEB4681,SAMEA2271750,ERR485891,GCF_000005845.1,Cambridge
eo333,PRJEB4681,SAMEA2271751,ERR485892,GCF_000005845.1,Cambridge
eo1672,PRJEB4681,SAMEA2271752,ERR485893,GCF_000005845.1,Cambridge
eo651,PRJEB4681,SAMEA2271753,ERR485894,GCF_000005845.1,Cambridge
eo2073,PRJEB4681,SAMEA2271754,ERR485895,GCF_000005845.1,Cambridge
eo806,PRJEB4681,SAMEA2271755,ERR485896,GCF_000005845.1,Cambridge
eo945,PRJEB4681,SAMEA2271756,ERR485897,GCF_000005845.1,Cambridge
eo1678,PRJEB4681,SAMEA2271757,ERR485898,GCF_000005845.1,Cambridge
eo399,PRJEB4681,SAMEA2271758,ERR485899,GCF_000005845.1,Cambridge
eo441,PRJEB4681,SAMEA2271759,ERR485900,GCF_000005845.1,Cambridge
